artist_id,artist_genres
0IJZjR1tj2EudGR8jvxZtM,crank wave
2TRNyrjoKJnqSc9G8jCZfb,oakland indie
20wkVLutqVOYrc0kxFs7rA,canadian contemporary r&b
0NB5HROxc8dDBXpkIi1v3d,modern alternative pop
7eZbNxarrTW4VkRI8u9aDX,korean shoegaze
4UHzJP2iKVf0RhKIv7ZE2l,noise pop
54QMjE4toDfiCryzYWCpXX,socal pop punk
0UF7XLthtbSF2Eur7559oV,filter house
3QVolfxko2UyCOtexhVTli,variete francaise
0Cp8WN4V8Tu4QJQwCN5Md4,nz pop
0oK5D6uPhGu4Jk2dbZfodU,souldies
0Y0U54wBpoCl8KvkYc9Ej6,american post-punk
7pbDxGE6nQSZVfiFdq9lOL,bedroom pop
2vnB6tuQMaQpORiRdvXF9H,pov: indie
38GSybQjdc6sxptciOkxMq,nouvelle chanson francaise
0B3kMiB21aPQlKumGDr4c7,scam rap
0LlWS1VC17Bpd2RUd6enaQ,nouvelle chanson francaise
7zrkALJ9ayRjzysp4QYoEg,indie soul
5vssQp6TyMHsx4mihKVAsC,uk pop
021A20H2EVS9igRiNhozcx,experimental hip hop
1fmXn9ezSrVGjHSVc6ItcL,wonky
71ISXR7gtIq5E2AdI3jGf0,uk post-punk revival
7cNNNhdJDrt3vgQjwSavNf,pop punk
52qKfVcIV4GS8A8Vay2xtt,metalcore
0FZcPgWI3BsFQl4rOAGSHT,symphonic deathcore
2qoQgPAilErOKCwE2Y8wOG,southern hip hop
3DbwFQlvLxRSi2uX8mf81A,trap queen
0qJpY7K8p7g6sacvaGNt6i,metalcore
1nj9nHPkz1IbxXEpkW1WTz,ambient techno
6aDX1jzNVAI9enlQzW0Pgw,south african pop dance
30ZFCxaQeisDgihIZyjOlj,epic doom
49aaHxvAJ0tCh0F15OnwIl,europop
6y7T3BaNMGAYgRbATEq4cM,pov: indie
4EnymklUyqZwvmHQGlRssl,experimental r&b
3lN70MoiO9u6b95CsTeB1J,wonky
3XFQRe2FsSOjrODygK4caW,voidgaze
7BrCCntRO3TbPncTE0DJys,cascadia shoegaze
2pM2N6yzrf4201puxjeIKY,experimental electronic
0dn62y7ayEAxcIcMcBWXIE,modern indie pop
2kO6mP0olFJGGh6kvUdNC8,rebel blues
5Zsmx4eGounUJ1Hqq6tIQs,uk post-hardcore
